Partie,Score,Positionnement,Bonbon,Temps
1,0,"[{""x"": 110, ""y"": 50}, {""x"": 120, ""y"": 50}, {""x"": 130, ""y"": 50}, {""x"": 140, ""y"": 50}, {""x"": 150, ""y"": 50}, {""x"": 160, ""y"": 50}, {""x"": 170, ""y"": 50}, {""x"": 180, ""y"": 50}, {""x"": 190, ""y"": 50}, {""x"": 200, ""y"": 50}, {""x"": 210, ""y"": 50}, {""x"": 220, ""y"": 50}, {""x"": 230, ""y"": 50}, {""x"": 240, ""y"": 50}, {""x"": 250, ""y"": 50}, {""x"": 260, ""y"": 50}, {""x"": 270, ""y"": 50}, {""x"": 280, ""y"": 50}, {""x"": 290, ""y"": 50}, {""x"": 300, ""y"": 50}, {""x"": 310, ""y"": 50}, {""x"": 320, ""y"": 50}, {""x"": 330, ""y"": 50}, {""x"": 340, ""y"": 50}, {""x"": 350, ""y"": 50}, {""x"": 360, ""y"": 50}, {""x"": 370, ""y"": 50}, {""x"": 380, ""y"": 50}, {""x"": 390, ""y"": 50}, {""x"": 400, ""y"": 50}, {""x"": 410, ""y"": 50}, {""x"": 420, ""y"": 50}, {""x"": 430, ""y"": 50}, {""x"": 440, ""y"": 50}, {""x"": 450, ""y"": 50}, {""x"": 460, ""y"": 50}, {""x"": 470, ""y"": 50}, {""x"": 480, ""y"": 50}, {""x"": 490, ""y"": 50}, {""x"": 500, ""y"": 50}, {""x"": 510, ""y"": 50}, {""x"": 520, ""y"": 50}, {""x"": 530, ""y"": 50}, {""x"": 540, ""y"": 50}, {""x"": 550, ""y"": 50}, {""x"": 560, ""y"": 50}, {""x"": 570, ""y"": 50}, {""x"": 580, ""y"": 50}, {""x"": 590, ""y"": 50}, {""x"": 600, ""y"": 50}, {""x"": 610, ""y"": 50}, {""x"": 620, ""y"": 50}, {""x"": 630, ""y"": 50}, {""x"": 640, ""y"": 50}, {""x"": 650, ""y"": 50}, {""x"": 660, ""y"": 50}, {""x"": 670, ""y"": 50}, {""x"": 680, ""y"": 50}, {""x"": 690, ""y"": 50}, {""x"": 700, ""y"": 50}, {""x"": 710, ""y"": 50}, {""x"": 720, ""y"": 50}]","[{""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}, {""x"": 190, ""y"": 400}]",2.47
